200 Miles from Moscow,11.000,2,5.500000
20000 Mijlen onder zee,27.500,7,3.928571
2038: Tycoons of the Asteroid Belt,438.200,60,7.303333
20th Century,490.750,73,6.722603
20th Century Limited,492.100,72,6.834722
20th Century Time Travel Card Game,106.000,20,5.300000
20th Century århundredets spil,14.000,4,3.500000
21 Days,287.700,40,7.192500
21 Motines,63.000,10,6.300000
21 Mutinies: Arrr! Edition,242.800,36,6.744444
22 Pommes,217.250,35,6.207143
221B Baker St.: Sherlock Holmes & the Time Machine,269.071,52,5.174442
221B Baker Street: The Master Detective Game,395.950,66,5.999242
23,558.990,85,6.576353
24 Countdown Game,19.000,10,1.900000
24 DVD Board Game,58.500,28,2.089286
24 Game,234.180,42,5.575714
24 Trading Card Game,44.000,7,6.285714
24h,38.600,5,7.720000
25 Outlaws,21.000,4,5.250000
25 Words or Less,544.570,86,6.332209
"25 Words or Less: People, Places and Things Edition",105.370,15,7.024667
27,108.000,16,6.750000
27th Passenger: A Hunt On Rails,361.950,52,6.960577
2GM Tactics,561.300,73,7.689041
2WW,25.500,6,4.250000
2WW: The War in Europe,102.750,14,7.339286
2nd Fleet: Modern Naval Combat in the North Atlantic,429.800,58,7.410345
2nd Guess,15.000,3,5.000000
2ème D.B. 'I' Normandie,32.000,7,4.571429
2ème D.B. 'II' Paris,18.000,4,4.500000
3 Kings,107.400,15,7.160000
3 Laws of Robotics,61.000,8,7.625000
3 Man Chess,54.000,7,7.714286
3 Or More,44.000,8,5.500000
3 SPOT game,95.000,17,5.588235
3 Secrets: Crime Time,34.500,5,6.900000
3 Seeds: Reap Where You Sow,78.500,13,6.038462
3 Stones,231.250,37,6.250000
3 Wishes,310.440,58,5.352414
3 sind eine zu viel!,368.986,57,6.473439
3 to 4 Headed Monster,57.500,14,4.107143
3-A-Side,43.500,7,6.214286
3-D Chess,199.500,35,5.700000
30,32.300,6,5.383333
30 Carats,118.100,21,5.623810
30 Rails,393.100,59,6.662712
30 Second Mysteries,58.600,18,3.255556
30 Seconds,567.490,86,6.598721
30 Seconds: Everyday Life,59.500,8,7.437500
300: The Board Game,429.680,73,5.886027
3012,346.500,64,5.414062
3D Action Snakes and Ladders,24.000,7,3.428571
3D Labyrinth,287.499,58,4.956879
3D Tic Tac Toe,142.850,37,3.860811
3D5,23.000,3,7.666667
"3rd Fleet: Modern Naval Combat in the North Pacific, Caribbean, and Atlantic Oceans",427.550,59,7.246610
3x8,95.670,16,5.979375
4 CYTE (Foresight),49.800,9,5.533333
4 First Games,169.300,37,4.575676
4 Gods,388.853,65,5.982354
4 Monkeys,191.700,31,6.183871
4 Player Chess,440.100,76,5.790789
4 Seasons,211.950,34,6.233824
4 en Letras,79.100,12,6.591667
4 the Birds,126.600,22,5.754545
4-mation,58.100,11,5.281818
40,68.000,9,7.555556
4000 A.D.,359.000,68,5.279412
42,534.65,76,7.034868
48th Panzerkorps,105.50,15,7.033333
4X4,21.00,4,5.250000
4th Corner,80.00,17,4.705882
4th Dimension,214.10,39,5.489744
4th Reich: Puremen vs. the Mutants for Control of the World,92.51,19,4.868947
4th Street Baseball,22.00,3,7.333333
4th Street Pro Football,94.00,12,7.833333
5 Alive,376.60,69,5.457971
5 COLORS,89.70,13,6.900000
5 Card Nancy,47.50,7,6.785714
5 Minute Chase,185.80,30,6.193333
5 Second Rule,425.93,77,5.531558
5 Second Rule Jr.,21.00,3,7.000000
5 Second Rule: Uncensored,29.70,5,5.940000
5 in a Row,8.00,2,4.000000
5-Minute Dungeon,530.18,73,7.262740
5-Minute Marvel,541.90,77,7.037662
50 Clues: The Fate of Leopold,75.00,12,6.250000
50 Clues: The Home Temple,123.50,20,6.175000
500,646.880,91,7.108571
504,396.100,62,6.388710
5150,118.800,17,6.988235
51st State,474.200,68,6.973529
51st State: Master Set,532.330,68,7.828382
5211,437.155,69,6.335580
55,30.000,5,6.000000
55Stones,29.000,6,4.833333
59 Seconds,36.000,9,4.000000
5ive: King's Court,83.000,13,6.384615
5th Fleet: Modern Naval Combat in the Indian Ocean,433.600,61,7.108197
6 Billion,305.400,55,5.552727
6 Castles,88.400,11,8.036364
6 nimmt!,535.610,80,6.695125
6 nimmt! 25 Jahre,312.330,42,7.436429
6 nimmt! Brettspiel,37.000,7,5.285714
6 nimmt! Junior,200.600,34,5.900000
6 nimmt! Plus,382.160,58,6.588966
6 nimmt! Schnupperspiel,58.600,8,7.325000
6-Tage Rennen,537.950,81,6.641358
60 Seconds to Save the World,109.50,22,4.977273
7,203.76,44,4.630909
7 & 7,170.00,21,8.095238
7 Ages,561.45,78,7.198077
7 Days of Westerplatte,386.45,57,6.779825
7 Deadly Sins,57.00,11,5.181818
7 Dice Wonders,77.80,11,7.072727
7 Islands,57.70,9,6.411111
7 Kingdoms,89.00,14,6.357143
7 Ronin,465.76,66,7.056970
7 Safari,167.00,32,5.218750
7 Souls,46.50,7,6.642857
"7 Symbols, and 7 Nations",92.50,13,7.115385
7 Wonders,670.30,87,7.704598
7 Wonders Duel,637.51,81,7.870494
7 pecados,47.50,10,4.750000
"7, the Sins",55.50,8,6.937500
7-4-1,90.60,14,6.471429
7-Card Slugfest,315.55,56,5.634821
75 Gnom' Street,56.50,14,4.035714
77,8.00,1,8.000000
7: The Defense of Lwów,71.50,10,7.150000
7TV,77.00,9,8.555556
7th Fleet: Modern Naval Combat in the Far East,381.20,53,7.192453
7th Sea Collectible Card Game,510.70,75,6.809333
8 1/2,118.00,26,4.538462
8 Bit Attack,82.50,15,5.500000
8 the Liar,19.50,4,4.875000
8-28,153.73,29,5.301034
8-Bit Invaders,133.50,20,6.675000
800 Heroes: Defense of Sihang Warehouse,172.40,25,6.896000
878 Vikings: Invasions of England,509.60,70,7.280000
8Bit Box,283.08,42,6.740000
8th Army,114.00,16,7.125000
90 Grad,125.10,17,7.358824
90°,43.00,10,4.300000
9tka,81.80,11,7.436364
A B Seas,27.00,7,3.857143
A Beautiful Place,18.00,4,4.500000
A Blood-Red Banner: The Alamo,251.60,37,6.800000
"A Bold Stroke: The Soviet Liberation of Kiev, 1943",72.500,12,6.041667
A Book of Sandhurst Wargames,80.000,12,6.666667
A Bridge Too Far: ASL Historical Module 6,227.700,28,8.132143
A Bridge Too Far: Arnhem,485.300,65,7.466154
A Bridge Too Far: Operation Market Garden,132.700,19,6.984211
A Brief History of the World,533.230,76,7.016184
A Call to Arms: Star Fleet,134.500,20,6.725000
A Castle for All Seasons,482.350,73,6.607534
A Chaotic Life!,94.880,35,2.710857
A Christmas Story Board Game,26.500,13,2.038462
A Column of Fire,307.450,50,6.149000
A Conclave of Wyrms,124.000,22,5.636364
A Dark and Bloody Ground,74.500,14,5.321429
A Dash of Peiper,73.000,13,5.615385
A Day Out with Thomas,25.111,11,2.282818
A Distant Plain,419.100,55,7.620000
A Dog's Life,785.640,141,5.571915
A Duel Betwixt Us,201.500,40,5.037500
A Fake Artist Goes to New York,573.100,79,7.254430
A Famous Victory,134.000,21,6.380952
A Fatal Attraction: The Gallipoli Campaign,149.100,23,6.482609
"A Fearful Slaughter: The Battle of Shiloh, 6-7 April, 1862",248.800,33,7.539394
A Feast for Odin,613.270,74,8.287432
A Few Acres of Snow,501.250,68,7.371324
A Fistful of Dinero,76.500,12,6.375000
A Fistful of Meeples,473.321,67,7.064493
A Fistful of Penguins,469.160,78,6.014872
A Fistful of Turkeys,22.000,5,4.400000
"A Frozen Hell: The Battle of Tolvajärvi, Russo-Finnish War, 1939",145.000,21,6.904762
A GI's Dozen,85.700,12,7.141667
A Game of Thrones,640.705,90,7.118944
A Game of Thrones Collectible Card Game,516.800,77,6.711688
A Game of Thrones: A Clash of Kings Expansion,595.500,77,7.733766
A Game of Thrones: A Storm of Swords Expansion,532.400,65,8.190769
A Game of Thrones: Catan – Brotherhood of the Watch,416.050,57,7.299123
A Game of Thrones: Hand of the King,529.860,77,6.881299
A Game of Thrones: The Board Game (Second Edition),547.800,74,7.402703
A Game of Thrones: The Card Game,486.300,74,6.571622
A Game of Thrones: The Card Game (Second Edition),504.660,64,7.885313
A Gamut of Games,526.250,66,7.973485
A Gleam of Bayonets: The Battle of Antietam,359.190,50,7.183800
A Guerra do Congo 1998-1999,26.000,4,6.500000
A Handful of Stars,427.644,59,7.248203
A House Divided: The Brothers War,22.000,3,7.333333
A House Divided: War Between the States 1861-65,528.150,74,7.137162
A Kingdom For A Horse,6.000,2,3.000000
A Line in the Sand: The Battle of Iraq,355.700,58,6.132759
"A Master Stroke: The Battle for Meiktila, March 5-14, 1945",38.000,7,5.428571
A Mere Matter of Marching,15.500,2,7.750000
A Mighty Fortress,189.400,31,6.109677
"A Most Dangerous Time: Japan in Chaos, 1570-1584",412.950,57,7.244737
A Night at the Dogs,32.000,5,6.400000
A Night in Deepwail Manor,97.250,15,6.483333
A Nightmare On Elm Street: The Freddy Game,20.000,4,5.000000
A Nightmare On Elm Street: The Game,48.000,16,3.000000
A Place in the Sun,107.500,14,7.678571
A Pleasant Journey to Neko,282.000,38,7.421053
A Question of Scruples,303.700,76,3.996053
A Question of Sport,10.000,3,3.333333
A Raging Storm,97.200,13,7.476923
A Rhyme in Time,5.50,3,1.833333
A Shepherd and his Dog,28.00,7,4.000000
A Sky Full of Ships,67.00,9,7.444444
A Song of Ice & Fire: Tabletop Miniatures Game – Night's Watch Starter Set,9.00,1,9.000000
A Song of Ice & Fire: Tabletop Miniatures Game – Stark vs Lannister Starter Set,494.30,58,8.522414
A Spoiled Victory: Dunkirk 1940,155.30,20,7.765000
A Study in Emerald,601.56,80,7.519500
A Study in Emerald (Second Edition),465.99,68,6.852794
A Tale of Pirates,410.08,58,7.070345
A Thief's Fortune,359.45,52,6.912500
A Thunder Upon the Land: The Battles of Narva and Poltava,75.00,12,6.250000
A Touch of Evil: The Supernatural Game,561.81,84,6.688214
"A Victory Denied: Crisis at Smolensk, July-September, 1941",452.30,65,6.958462
A Victory Lost: Crisis in Ukraine 1942-1943,569.35,75,7.591333
A War of Whispers,378.45,51,7.420588
A Wing and a Prayer: Bombing the Reich,191.00,26,7.346154
A World at War,316.40,41,7.717073
A birodalom bajnoka,60.00,8,7.500000
A la carte,488.68,77,6.346494
A las Barricadas!,192.75,29,6.646552
A las Barricadas! (2nd Edition),101.300,14,7.235714
A to Z Jr.,28.000,6,4.666667
A.D.A.P.T.,185.000,34,5.441176
A4 Quest,295.700,43,6.876744
AARRR!,22.500,4,5.625000
ABC Game,9.100,3,3.033333
ABC Monday Night Football,124.000,20,6.200000
AC/DC,37.000,8,4.625000
AE-WWII,6.000,1,6.000000
AFFLICTION: Salem 1692,323.345,42,7.698690
AGES,75.000,10,7.500000
AK47 Republic,98.500,13,7.576923
AMC Reel Clues,98.000,19,5.157895
APBA American Saddle Racing,127.360,19,6.703158
APBA Basketball,65.900,18,3.661111
APBA Boxing,31.000,4,7.750000
APBA Major League Baseball Master Game,244.000,34,7.176471
APBA Major League Baseball: All Star Edition,45.500,7,6.500000
APBA Pro Baseball,540.670,80,6.758375
APBA Pro Football,382.770,64,5.980781
APBA Pro Hockey,128.50,20,6.425000
APBA Professional Bowling,51.78,8,6.472500
APBA Professional Golf,124.09,18,6.893889
ARES: Miniatures Wargaming System,50.00,7,7.142857
ARGH,253.98,35,7.256571
ASAP,87.10,17,5.123529
ASG Baseball,29.00,4,7.250000
ASG Golf,112.50,14,8.035714
ASL Action Pack #1,184.40,23,8.017391
ASL Action Pack #2,183.60,23,7.982609
ASL Action Pack #3: Few Returned,209.50,26,8.057692
ASL: Journal – Issue Two,159.00,20,7.950000
AT-43 Army Book: U.N.A.,40.90,6,6.816667
AT-43 Initiation Set: Operation Damocles,510.30,73,6.990411
ATS Blood & Iron,48.50,6,8.083333
ATS Briefing #1,95.50,13,7.346154
ATS Briefing Sourcebook #2,34.00,4,8.500000
ATS Warfighting Guide #1,35.00,6,5.833333
ATS: Axis Legion – Spanish Division Azul on the Eastern Front,66.50,8,8.312500
ATS: Facing the Blitz,84.50,10,8.450000
ATS: Nikitovka 1941,72.00,8,9.000000
ATS: Parker's Crossroads,38.00,5,7.600000
ATS: The Fuhrers Bunker – Berlin Red Victory,54.50,6,9.083333
ATS: Tobruk Gamers Guide,22.00,3,7.333333
AVES,51.70,8,6.462500
AYA,257.00,43,5.976744
Aachen,85.80,13,6.600000
Aachen: First to Fall,116.00,18,6.444444
Aapep,185.00,34,5.441176
Aargh!,221.25,37,5.979730
Ab die Post!,298.00,56,5.321429
Ab durch die Mauer,29.00,5,5.800000
Abaddon,364.90,53,6.884906
Abagio,114.95,22,5.225000
Abalone Classic,456.50,75,6.086667
Abalone Extra Player Marbles,151.50,24,6.312500
Abandon Ship,492.40,77,6.394805
Abandon Ship!,20.00,3,6.666667
Abbeville 1940,34.00,8,4.250000
Abbott's New Card Games,79.50,11,7.227273
Abduction,432.10000,86,5.024419
Abenteuer im Wichtelwald,25.00000,4,6.250000
Aber Hallo!,50.00000,9,5.555556
Abetto,76.00000,13,5.846154
Abilene,179.50000,31,5.790323
Abomination: The Heir of Frankenstein,493.01667,66,7.469950
Abordagem,32.00000,5,6.400000
Aboukir,33.50000,5,6.700000
About Time,176.60000,30,5.886667
Above and Below,625.94000,86,7.278372
Abra Kazam!,75.25000,12,6.270833
Abracada...What?,526.15000,79,6.660127
Abracadabra,129.60000,26,4.984615
Absacker,381.04500,74,5.149257
Absolut överens,18.50000,4,4.625000
Absolutely Aces,78.75000,13,6.057692
Abstracts,101.80000,15,6.786667
Abstratus,81.21000,10,8.121000
Abtei der Rätsel,35.00000,6,5.833333
Abtei der wandernden Bücher,9.00000,1,9.000000
Abuse: The Final Insult,78.00,19,4.105263
Abusir: Die fünfte Dynastie,64.25,10,6.425000
Abyss,627.00,86,7.290698
Accasta,49.80,8,6.225000
Accelerator,30.00,5,6.000000
Accentuate,41.50,7,5.928571
Access Denied,49.80,10,4.980000
"According to ""Professor"" Hoyle... Pocket Trivia",27.10,6,4.516667
Accused! Getting Away With Murder?,116.40,20,5.820000
Ace Detective,267.10,43,6.211628
Ace of Aces: Flying Machines,651.55,91,7.159890
Ace of Aces: Handy Rotary Deluxe Edition,528.25,74,7.138514
Ace of Aces: Handy Rotary Series,585.10,78,7.501282
Ace of Aces: Jet Eagles,185.80,30,6.193333
Ace of Aces: Powerhouse Series,571.85,78,7.331410
Ace of Spies,180.00,31,5.806452
Aces High,220.60,34,6.488235
Aces High: Blue Max,19.00,3,6.333333
Achi,30.00,8,3.750000
Achtung: Spitfire!,443.00,61,7.262295
Acqua Dolce,181.55,31,5.856452
Acquire,606.75,80,7.584375
"Acre: Richard Lionheart's Siege, 1191",21.00,4,5.250000
Acrobats,44.60,11,4.054545
Acronymia,19.50,5,3.900000
Acronymity,8.00,3,2.666667
Across 5 Aprils,520.30,76,6.846053
Across Africa,8.00,4,2.000000
"Across Suez: The Battle of the Chinese Farm October 15, 1973",404.50,64,6.320312
"Across The Narva: The Soviet Assault on Estonia, February 1944",125.00,16,7.812500
Across the Board,114.00,16,7.125000
Across the Continent,76.50,14,5.464286
Across the Pacific,167.50,20,8.375000
Across the Piave: Italy 1918,29.00,4,7.250000
Across the Potomac,247.00,39,6.333333
Act One,128.75,26,4.951923
Act Too,21.80,5,4.360000
Action Attraction,14.00,3,4.666667
Action Cats!,40.00,8,5.000000
Action Front! Watchtower,28.50,4,7.125000
Action Under Sail 1756-1815,39.00,6,6.500000
Action in the Persian Gulf,8.00,1,8.000000
Actionworks,81.30,12,6.775000
Activator,4.00,1,4.000000
Activity,433.45,76,5.703289
Activity Club-Edition,61.10,13,4.700000
Activity Junior,32.00,5,6.400000
Activity kompakt,66.50,10,6.650000
Ad Astra,553.85,80,6.923125
Ad Liners,86.50,12,7.208333
Ad Mania,8.00,2,4.000000
Ad-Lib,34.30,6,5.716667
Ada Lovelace: Consulting Mathematician,156.00,24,6.500000
Adam & Eva,339.50,60,5.658333
Adam Games Football,28.60,5,5.720000
Adaman,276.40,47,5.880851
Addiction,28.50,6,4.750000
Addictionary,28.00,5,5.600000
Addictive Alchemy,112.00,13,8.615385
Addique,19.00,4,4.750000
Adellos,85.00000,10,8.500000
Adeptus Titanicus II,52.00000,10,5.200000
Adios Amigos,428.18000,70,6.116857
Adlung Land,297.30000,52,5.717308
Admiral,47.00000,7,6.714286
"Admiral Ackbar ""It's a TRAP!"" GAME",79.41525,18,4.411958
